,Country Name,indicator,Indicator Name_y,Indicator Name_x,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,Type
109,American Samoa,Total emissions,Total greenhouse gas emissions (kt of CO2 equivalent),"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",13.448115,13.675329399999999,13.908834699999998,14.192873,14.383522199999998,14.649803099999998,14.753762400000001,14.9500365,15.4709087,16.5597081,16.0547171,16.7070476,17.3836372,18.026408899999996,18.6707899,19.3524242,20.0081174,20.7495349,20.381378299999998,20.9670057,21.510444500000002,21.998890300000003,22.4541277,22.8843444,23.263078,23.615333399999997,23.929042199999998,31.135678000000002,47.656033,50.883203,51.348209999999995,51.838339000000005,52.320384999999995,52.801179000000005,53.302040000000005,53.913982999999995,54.616323,54.98934941,56.6374866,57.74350928,58.76551929,Tobacco
110,Australia,Total emissions,Total greenhouse gas emissions (kt of CO2 equivalent),"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",355430.771,333243.563,355842.865,377568.654,407572.606,414927.11299999995,377956.13399999996,412123.02200000006,433837.43799999997,387882.439,428739.96200000006,386673.55799999996,398135.519,456717.644,434735.105,412842.80299999996,434706.164,460970.008,482298.26200000005,499346.73,486991.982,479463.744,522429.54,489294.14700000006,508882.826,921012.05,920773.48,1190138.38,1081244.41,1241515.99,1117450.02,1023667.58,1144343.87,909262.03,1119632.1,1065623.87,892629.27,1105167.236,782102.6922,785795.15,761686.2739,Tobacco
111,Austria,Total emissions,Total greenhouse gas emissions (kt of CO2 equivalent),"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",73531.496,77365.32400000001,75065.759,72742.055,78085.025,75681.16900000001,77922.796,80645.173,78845.291,75501.606,73093.723,73160.152,75543.383,76926.875,75473.36200000001,75190.94900000001,75021.98,74506.933,79836.95599999999,83261.989,79225.277,79387.983,79755.728,82480.629,85648.272,84731.32800000001,85728.612,83880.53,82686.74799999999,85851.61172999999,87386.68817000001,92659.8411,96330.90703,97552.85369,95636.729,93276.758,94608.82183,89046.75502000001,94172.35094,92315.0526,90460.21029,Tobacco
112,Azerbaijan,Total emissions,Total greenhouse gas emissions (kt of CO2 equivalent),"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",28191.2009,30859.7489,33572.7647,41477.2724,42787.0728,44512.8221,46342.496,48375.5232,51110.8965,55448.8495,56895.2758,58641.2552,59848.2533,61419.2836,62652.0812,62972.2961,65201.0556,64809.477,78096.61988,78972.5094,,52463.9724,48457.562999999995,42526.7923,38971.0609,37665.0413,39953.3309,40457.6469,42646.5596,41456.1124,40298.546,44116.8124,45005.7333,47617.1667,48492.2848,45144.106,53832.8169,49623.17787,50724.569639999994,53982.83251,56537.08177999999,Tobacco
113,Burundi,Total emissions,Total greenhouse gas emissions (kt of CO2 equivalent),"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",2278.5152,2346.3096,2346.4721,2443.1382,2459.1071,2475.9237,2496.7942,2569.69,2390.7396,2205.1394,2230.5549,2275.1359,2323.6104,2325.8372,2496.857,2489.3611,2648.2604,2667.09,2798.9396,2883.2595,2922.8265,3021.6248,2976.8045,2998.9438,3046.7436,3059.7969,6229.0728,2767.7285,3398.8732,3390.8413,5029.5112,5258.7489,5370.4398,5302.3078,5553.3479,5477.675,5724.9553,5925.876687,6040.982370000001,6151.995536,6254.371024,Tobacco
114,Belgium,Total emissions,Total greenhouse gas emissions (kt of CO2 equivalent),"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",166246.8134,172176.8142,172793.045,153063.539,162850.552,161725.79,166668.06699999998,176335.573,165433.833,153822.24,144653.937,135779.881,139848.697,137715.959,137673.745,136792.345,137543.014,137954.584,137872.522,142753.293,141130.179,138758.062,144398.146,146712.334,153314.451,149509.673,152174.811,147499.8,147051.2,144534.99800000002,138048.514,144031.572,141187.99300000002,136696.039,134802.749,131823.167,137213.867,131110.2895,138029.4109,137517.8679,133373.684,Tobacco
115,Benin,Total emissions,Total greenhouse gas emissions (kt of CO2 equivalent),"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",34261.8663,37045.2727,29558.811,31603.4797,32261.4622,37590.2135,32394.8277,35202.2378,43188.434,36459.2918,41951.577000000005,39352.3081,39234.6612,36123.9859,36228.7814,37711.8648,35110.8449,37911.081,47187.972,38173.352999999996,44052.77099999999,41176.349,41216.989,45322.666,45079.96,46264.140999999996,49501.742,43491.026,40254.008,33015.41,47757.344000000005,36885.5379,31729.03,48572.5105,36385.6729,39886.08,37639.925,38068.37473,33029.82235,33289.55192,33533.096730000005,Tobacco
116,Burkina Faso,Total emissions,Total greenhouse gas emissions (kt of CO2 equivalent),"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",7047.8249,6998.6991,6558.1322,6871.1208,7107.4493,7589.7049,7413.0927,7889.116,8673.0793,8415.5595,8991.3131,8983.3547,9197.4689,9754.572,10129.831,10484.194,10688.8,11103.19,12151.01,11859.681999999999,12607.862,12855.325,13311.2,14072.242,14494.958999999999,15472.865,45357.718,41428.1,46470.1,41227.964,50062.477,43713.288,43284.41,47809.697,41364.167,43631.84099999999,40706.297999999995,43473.09789,43405.90919,43660.15021,43910.402389999996,Tobacco
117,Bangladesh,Total emissions,Total greenhouse gas emissions (kt of CO2 equivalent),"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",109807.265,111165.31800000001,110459.427,115099.304,113276.59,114977.89,118409.62400000001,120688.293,115248.381,116074.23800000001,117881.55900000001,112921.933,118499.686,118777.248,121513.98300000001,120291.34599999999,122476.931,126358.638,126701.696,126700.013,128626.244,128901.67599999999,131295.609,136508.329,139004.894,140107.011,129129.506,138323.9,136012.9,142753.52800000002,143812.573,146424.251,147368.17,151091.702,155320.50400000002,161041.755,164700.503,169927.9133,177504.4736,180498.43300000002,183300.5624,Tobacco
118,Bulgaria,Total emissions,Total greenhouse gas emissions (kt of CO2 equivalent),"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",91404.68199999999,92710.59199999999,93954.69900000001,100951.576,101830.87,105580.383,111575.875,116051.259,119752.321,116431.839,118133.179,117275.1,114917.65,117688.05699999999,118758.317,118400.808,122089.121,116317.9,108086.0268,85680.649,80517.317,78824.069,76810.448,81769.91900000001,82852.671,78532.982,71902.2765,65864.384,66195.088,68733.683,63711.0187,70024.0292,68865.659,68542.7723,69900.815,72526.719,71720.335,65132.8579,67945.3135,72946.62307,67942.69563,Tobacco
119,Brazil,Total emissions,Total greenhouse gas emissions (kt of CO2 equivalent),"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",1138194.337,1022867.6440000001,1098489.8020000001,1214606.743,1384864.346,1173040.9009999998,1343364.23,1415028.5780000002,1499555.5159999998,1392080.679,1445809.236,1458951.572,1260054.274,1322535.347,1405162.361,1612857.168,1454114.831,1476408.951,1606209.334,1569962.22,1649183.804,1772640.53,1455453.2240000002,1574445.629,1613760.437,1647413.793,2263725.63,1595863.26,1222630.43,1277451.88,1591827.05,1624554.7,1967427.39,2386439.68,1621079.23,2703498.56,1532859.83,1211969.408,2902242.6180000002,2953040.519,2989417.957,Tobacco
120,Bhutan,Total emissions,Total greenhouse gas emissions (kt of CO2 equivalent),"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",891.39184,909.18529,925.1355699999999,930.8720699999999,944.80131,963.6759300000001,993.8533800000001,1014.10731,1035.44918,1085.7305900000001,1095.16737,1118.89566,1140.42559,1186.99252,1201.44464,1227.16006,1188.17061,1196.0630800000001,1280.14329,1276.91591,1594.97773,1592.25522,1614.67015,1647.8881,1663.9333900000001,1597.1038199999998,1943.08632,3857.5667,2309.7619600000003,1613.47346,1707.6003899999998,1467.57296,1623.24209,1617.86441,1966.3538,2326.55307,1908.2862300000002,2190.920684,3220.40038,3259.6073899999997,3296.963725,Tobacco
121,Central African Republic,Total emissions,Total greenhouse gas emissions (kt of CO2 equivalent),"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",100023.8787,111111.4537,78705.81732999999,87138.51,91112.86367,113196.3853,89754.35633,101345.855,134472.36,104548.43699999999,126822.043,114469.59800000001,112551.963,97708.76933,99794.40133,106274.4333,95503.713,108384.5467,146226.244,106093.7413,130433.5077,117616.7453,116019.75300000001,133886.529,129536.6727,132321.7037,548910.534,437192.124,499622.05799999996,453849.62899999996,350970.59,532900.056,345419.435,455529.68299999996,595439.934,695449.724,603473.098,428273.6122,511442.6893,513289.5157,515134.0786,Tobacco
122,Canada,Total emissions,Total greenhouse gas emissions (kt of CO2 equivalent),"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",497317.47799999994,520459.86,538398.95,529890.87,580939.23,574647.58,550135.81,656571.07,711937.51,699416.91,576432.38,573187.34,569374.51,576740.45,565869.57,571107.67,623176.96,794055.04,608685.0,626149.44,618673.62,655593.66,807222.82,836025.63,698763.38,690068.75,1129087.11,821594.26,760643.0,718534.46,908686.15,951373.04,1040136.77,849798.74,894922.55,892066.85,908926.0,749863.6540000001,764137.6753,1033481.9820000001,1027063.855,Tobacco
123,Switzerland,Total emissions,Total greenhouse gas emissions (kt of CO2 equivalent),"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",52042.7768,56667.5255,51878.5821,49342.8597,50861.3764,52261.4588,53696.4272,52079.6124,53170.9162,51483.25,47999.6173,53370.3373,52082.9186,55914.365999999995,55585.7148,55772.5411,54226.7025,54933.6688,56393.8008,57853.8406,57505.9329,54867.4426,54836.8411,54577.6491,54921.8398,53612.5122,54369.6797,54250.6206,53063.2151,54075.3746,52997.4193,54552.7522,55222.5605,55882.8478,55762.0053,54112.486,56634.8927,55245.97387,57154.18272999999,53066.86686,54108.09751,Tobacco
124,Chile,Total emissions,Total greenhouse gas emissions (kt of CO2 equivalent),"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",45390.5725,44869.8527,43829.490999999995,41649.4352,42287.4344,40600.3847,41668.4269,43598.9012,43958.754,41831.344,38088.991,38576.452000000005,39610.935,38220.587,39116.143,39830.08,45207.917,51167.024000000005,54730.277,52935.482,55414.762,58446.329000000005,62276.668,66432.85,73626.892,82392.688,91627.89199999999,97091.054,90384.58300000001,90862.192,91214.148,94236.304,99878.505,101594.281,101965.01,113127.23199999999,111021.043,110404.5319,114284.9966,117661.6806,120687.8924,Tobacco
125,China,Total emissions,Total greenhouse gas emissions (kt of CO2 equivalent),"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",1999689.065,2057487.38,2073854.51,2264422.92,2327790.4,2516150.877,2726399.89,2773803.817,2757430.09,2724309.2369999997,2815057.937,2950585.591,3135783.747,3142896.374,3282780.787,3349248.613,3680670.847,3800686.21,3892675.16,4035212.607,4172493.295,4398290.82,4613489.2469999995,5042349.12,5181880.5139999995,5113706.853999999,5141402.7,5079293.7,5082325.6,5145521.55,5474914.9,6226962.5,7116642.4,7803535.6,8573395.4,9124046.5,10022024.8,10617264.9,11183810.6,12064260.0,12454710.61,Tobacco
126,Cameroon,Total emissions,Total greenhouse gas emissions (kt of CO2 equivalent),"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",63454.455,68260.647,54887.490999999995,58835.289000000004,60473.611,70715.409,61313.867,66568.234,81570.637,69936.034,79285.905,81502.709,82208.994,75827.771,80286.414,81679.038,70500.77900000001,80396.615,97554.79,80901.32400000001,91207.085,86690.476,83214.571,90767.146,89198.538,90784.241,157727.289,134749.251,163101.039,118945.3,128242.366,167009.843,97585.679,160728.0,123887.43800000001,120331.649,120917.192,116739.1919,99823.2841,100386.546,100922.1362,Tobacco
127,Colombia,Total emissions,Total greenhouse gas emissions (kt of CO2 equivalent),"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",123945.1605,117834.3547,123319.15699999999,134068.4672,145348.0034,134615.5297,146361.1599,149630.7182,154044.328,149819.559,154633.693,156689.796,144173.86,148630.36800000002,153462.512,166324.967,160351.609,161638.566,174396.943,172087.4622,178473.7778,188778.681,170315.8152,179102.1058,183442.777,188061.8842,165331.704,149560.767,164520.425,153808.679,148233.516,162980.741,174608.711,150617.798,151546.735,177034.10100000002,167450.086,171912.02899999998,166695.8669,170199.579,173411.7679,Tobacco
128,Costa Rica,Total emissions,Total greenhouse gas emissions (kt of CO2 equivalent),"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",5580.3181,6195.3052,6211.1368,6490.8211,6584.7792,7321.2519999999995,7692.1463,7907.6855,7667.4913,7701.5696,7456.0107,7604.0285,7852.4839,7763.4489,7863.5363,7891.3351,8134.2080000000005,8421.8578,8593.78662,8911.0919,10124.4642,10053.9053,10457.2953,10054.8498,9907.2872,9924.6088,10575.3377,10338.5536,9851.2703,10917.3384,9998.1717,10415.8412,10571.6665,10095.2385,10715.1246,11298.0278,10806.5413,11067.7508,11684.5675,11994.68752,12274.134090000001,Tobacco
129,Cuba,Total emissions,Total greenhouse gas emissions (kt of CO2 equivalent),"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",41208.044,46313.542,47918.41099999999,49933.41,51086.207,51145.939000000006,52382.905,56403.424000000006,56022.78400000001,57498.085999999996,59314.803,55892.989,59159.469000000005,59888.03,61131.15900000001,60995.873,63306.072,65695.28,57043.9724,50969.22900000001,46322.717000000004,43694.765999999996,45487.643,46584.977,48578.107,49638.525,46514.684,45832.242,46257.54,44507.955,48831.03599999999,48493.237,48579.217000000004,45763.450999999994,45505.475999999995,44012.986,48557.435999999994,50545.3965,49782.5314,51170.74785,52418.45565,Tobacco
130,Cyprus,Total emissions,Total greenhouse gas emissions (kt of CO2 equivalent),"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",3306.43696,3448.3032,2681.52401,2638.6324600000003,3108.57809,3261.43399,3396.86829,3598.3317799999995,3785.87352,3663.4322399999996,3731.46028,3742.98275,3809.4900700000003,3773.2853,4145.1904700000005,4177.05377,4828.40647,5077.29034,5130.35771,5706.58558,6071.51999,6262.59944,6692.74486,6594.24968,6931.648029999999,7004.32781,7355.14022,7572.954879999999,7952.74819,7790.874470000001,8040.81118,8896.65236,8725.299009999999,8911.6747,8761.86464,9077.2757,9165.95482,,,7652.330916,7431.193453,Tobacco
131,Germany,Total emissions,Total greenhouse gas emissions (kt of CO2 equivalent),"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",1300781.18,1364682.32,1336033.72,1273609.66,1336497.06,1315704.67,1357268.4,1411701.43,1354782.98,1317791.85,1267150.22,1268455.75,1291691.56,1301253.1,1302264.97,1306982.38,1294253.92,1278982.32,1256074.03,1219016.83,1158796.5,1147631.32,1135937.69,1131718.77,1153137.92,1122917.37,1060398.257,1020391.257,1016295.545,1025983.5,1007404.927,1017485.978,1016628.79,981287.6843,994686.0458,972896.2254,992116.3026,950463.4086,948006.7542,929540.2634,951716.7111,Tobacco
132,Dominican Republic,Total emissions,Total greenhouse gas emissions (kt of CO2 equivalent),"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",10802.2929,10851.2082,11816.9527,12412.0042,12864.1919,13474.0241,13385.7808,14246.4533,14322.2125,13619.1324,14125.3616,15304.7722,15829.7577,14820.7807,15700.0879,16036.5736,17140.9963,18031.1271,17001.1508,17837.37014,19815.45404,19630.34268,21226.569480000002,22043.95752,23333.57392,25012.87426,26833.045,27056.2282,28492.2016,28416.2369,29253.3232,28367.1271,28493.9958,29247.7907,29635.7214,30393.1473,30646.076,30499.846939999996,31668.70772,32578.158580000003,33395.08443,Tobacco
133,Algeria,Total emissions,Total greenhouse gas emissions (kt of CO2 equivalent),"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",53749.0748,67626.6106,59317.0879,55999.4944,68739.1219,74887.917,81970.0189,84371.381,83331.195,79915.671,83128.898,89059.226,92775.912,104029.82199999999,107927.84599999999,106730.105,107912.716,110026.679,106445.8175,111649.00300000001,121636.28,122490.489,118601.888,123799.179,123728.789,123971.39300000001,126561.246,132794.415,133778.197,129334.834,131222.654,139592.331,139846.684,146241.499,151655.372,157333.425,160415.277,160849.9266,167674.633,172303.5092,176471.2268,Tobacco
134,Ecuador,Total emissions,Total greenhouse gas emissions (kt of CO2 equivalent),"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",13151.5483,14205.3605,15880.1861,16944.7733,18558.7328,19756.3034,20950.1594,22337.0345,23548.427000000003,25095.7716,25608.8504,24799.7518,26119.651,27254.1464,28409.6361,28130.0391,29861.917999999998,29978.648999999998,30859.4911,32029.751,33098.36,33609.924,36622.328,38984.727999999996,41250.815,41388.371,40663.024,37373.914,39805.121,41166.86,42616.27,44122.401,45931.824,47049.334,48495.587,49801.889,47603.308,49448.328010000005,50320.69803,51593.66338,52746.57269,Tobacco
135,Spain,Total emissions,Total greenhouse gas emissions (kt of CO2 equivalent),"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",197677.109,211641.504,225300.035,230871.75699999998,249915.39899999998,242955.113,243130.68899999998,256038.74399999998,269540.186,274923.577,268301.774,272032.249,262132.712,255905.052,261037.137,259342.83,268265.705,288737.88800000004,293343.061,300579.87899999996,308497.849,293901.601,306314.424,319459.334,309786.213,329912.391,343785.33700000006,363569.604,381031.15,377629.971,397417.357,407869.657,421107.42799999996,437016.74100000004,430218.33200000005,439904.16799999995,404869.429,372822.5154,354618.0226,353857.3861,348257.2922,Tobacco
